#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D28C
#Date Time: 2023-02-25 12:02:52.959
#Sample rate: 800Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 10 mV/div Offset: -2.615 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Sweep
#Type: Square
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: DC
#Offset: 0 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

#49E sensor
#Nominal sensitivity: 1.6 mV/GS
#PCB Coil Drive: 1.6A, 5Hz, full stepping
#
Time (s),Channel 1 (V)
-2.895,2.641889136898717
-2.89375,2.642226140383209
-2.8925,2.642900147352195
-2.89125,2.640204119476254
-2.89,2.640204119476254
-2.88875,2.640204119476254
-2.8875,2.640541122960746
-2.88625,2.640541122960746
-2.885,2.642226140383209
-2.88375,2.641552133414224
-2.8825,2.640204119476254
-2.88125,2.640204119476254
-2.88,2.640878126445239
-2.87875,2.641889136898717
-2.8775,2.641889136898717
-2.87625,2.642900147352195
-2.875,2.640878126445239
-2.87375,2.640204119476254
-2.8725,2.640204119476254
-2.87125,2.640878126445239
-2.87,2.640541122960746
-2.86875,2.641215129929731
-2.8675,2.642226140383209
-2.86625,2.640204119476254
-2.865,2.639867115991761
-2.86375,2.640204119476254
-2.8625,2.642226140383209
-2.86125,2.641889136898717
-2.86,2.642563143867702
-2.85875,2.642226140383209
-2.8575,2.640204119476254
-2.85625,2.639867115991761
-2.855,2.640204119476254
-2.85375,2.640541122960746
-2.8525,2.640541122960746
-2.85125,2.642226140383209
-2.85,2.637845095084804
-2.84875,2.635149067208863
-2.8475,2.635149067208863
-2.84625,2.636497081146834
-2.845,2.637171088115819
-2.84375,2.637845095084804
-2.8425,2.637508091600312
-2.84125,2.635486070693356
-2.84,2.635149067208863
-2.83875,2.635149067208863
-2.8375,2.635486070693356
-2.83625,2.635486070693356
-2.835,2.637171088115819
-2.83375,2.636834084631326
-2.8325,2.635149067208863
-2.83125,2.635149067208863
-2.83,2.634138056755385
-2.82875,2.635149067208863
-2.8275,2.63481206372437
-2.82625,2.635486070693356
-2.825,2.634475060239878
-2.82375,2.633464049786399
-2.8225,2.633127046301907
-2.82125,2.633464049786399
-2.82,2.633464049786399
-2.81875,2.633801053270892
-2.8175,2.635823074177849
-2.81625,2.633464049786399
-2.815,2.633127046301907
-2.81375,2.633127046301907
-2.8125,2.63481206372437
-2.81125,2.635149067208863
-2.81,2.635486070693356
-2.80875,2.63481206372437
-2.8075,2.633127046301907
-2.80625,2.633127046301907
-2.805,2.633464049786399
-2.80375,2.633801053270892
-2.8025,2.633801053270892
-2.80125,2.635149067208863
-2.8,2.634138056755385
-2.79875,2.633127046301907
-2.7975,2.633127046301907
-2.79625,2.63481206372437
-2.795,2.635149067208863
-2.79375,2.635149067208863
-2.7925,2.636497081146834
-2.79125,2.633464049786399
-2.79,2.633127046301907
-2.78875,2.633127046301907
-2.7875,2.633464049786399
-2.78625,2.633464049786399
-2.785,2.63481206372437
-2.78375,2.635486070693356
-2.7825,2.633127046301907
-2.78125,2.633127046301907
-2.78,2.633801053270892
-2.77875,2.63481206372437
-2.7775,2.63481206372437
-2.77625,2.635149067208863
-2.775,2.634138056755385
-2.77375,2.632790042817414
-2.7725,2.633127046301907
-2.77125,2.633464049786399
-2.77,2.633464049786399
-2.76875,2.633801053270892
-2.7675,2.635486070693356
-2.76625,2.633801053270892
-2.765,2.632790042817414
-2.76375,2.633127046301907
-2.7625,2.635149067208863
-2.76125,2.63481206372437
-2.76,2.635486070693356
-2.75875,2.635486070693356
-2.7575,2.633127046301907
-2.75625,2.633127046301907
-2.755,2.633127046301907
-2.75375,2.633464049786399
-2.7525,2.633464049786399
-2.75125,2.635149067208863
-2.75,2.637508091600312
-2.74875,2.637508091600312
-2.7475,2.637171088115819
-2.74625,2.638856105538283
-2.745,2.638856105538283
-2.74375,2.639193109022775
-2.7425,2.639867115991761
-2.74125,2.637508091600312
-2.74,2.637171088115819
-2.73875,2.637508091600312
-2.7375,2.637508091600312
-2.73625,2.637508091600312
-2.735,2.638856105538283
-2.73375,2.638182098569297
-2.7325,2.637508091600312
-2.73125,2.637171088115819
-2.73,2.637845095084804
-2.72875,2.639193109022775
-2.7275,2.638856105538283
-2.72625,2.640204119476254
-2.725,2.638182098569297
-2.72375,2.637508091600312
-2.7225,2.637171088115819
-2.72125,2.637508091600312
-2.72,2.637845095084804
-2.71875,2.638182098569297
-2.7175,2.639193109022775
-2.71625,2.637845095084804
-2.715,2.637171088115819
-2.71375,2.637171088115819
-2.7125,2.639193109022775
-2.71125,2.638856105538283
-2.71,2.639530112507268
-2.70875,2.639530112507268
-2.7075,2.637171088115819
-2.70625,2.637508091600312
-2.705,2.637508091600312
-2.70375,2.637845095084804
-2.7025,2.637845095084804
-2.70125,2.638856105538283
-2.7,2.638182098569297
-2.69875,2.637508091600312
-2.6975,2.637171088115819
-2.69625,2.63851910205379
-2.695,2.639193109022775
-2.69375,2.638856105538283
-2.6925,2.640204119476254
-2.69125,2.637508091600312
-2.69,2.637508091600312
-2.68875,2.637508091600312
-2.6875,2.637508091600312
-2.68625,2.637845095084804
-2.685,2.638856105538283
-2.68375,2.638856105538283
-2.6825,2.637508091600312
-2.68125,2.637171088115819
-2.68,2.637845095084804
-2.67875,2.639193109022775
-2.6775,2.63851910205379
-2.67625,2.640541122960746
-2.675,2.638856105538283
-2.67375,2.637171088115819
-2.6725,2.637508091600312
-2.67125,2.637845095084804
-2.67,2.637508091600312
-2.66875,2.63851910205379
-2.6675,2.640204119476254
-2.66625,2.637508091600312
-2.665,2.637508091600312
-2.66375,2.637171088115819
-2.6625,2.639193109022775
-2.66125,2.639193109022775
-2.66,2.639193109022775
-2.65875,2.639867115991761
-2.6575,2.637171088115819
-2.65625,2.637508091600312
-2.655,2.637508091600312
-2.65375,2.637508091600312
-2.6525,2.637845095084804
-2.65125,2.639193109022775
-2.65,2.634475060239878
-2.64875,2.632116035848429
-2.6475,2.631442028879444
-2.64625,2.633464049786399
-2.645,2.633801053270892
-2.64375,2.633801053270892
-2.6425,2.635149067208863
-2.64125,2.632116035848429
-2.64,2.632116035848429
-2.63875,2.631779032363936
-2.6375,2.632453039332921
-2.63625,2.632453039332921
-2.635,2.633127046301907
-2.63375,2.633801053270892
-2.6325,2.631779032363936
-2.63125,2.632116035848429
-2.63,2.631442028879444
-2.62875,2.631779032363936
-2.6275,2.632116035848429
-2.62625,2.632790042817414
-2.625,2.631442028879444
-2.62375,2.630431018425965
-2.6225,2.630431018425965
-2.62125,2.630431018425965
-2.62,2.631105025394951
-2.61875,2.631442028879444
-2.6175,2.632790042817414
-2.61625,2.630768021910458
-2.615,2.630094014941473
-2.61375,2.630094014941473
-2.6125,2.632116035848429
-2.61125,2.632116035848429
-2.61,2.632116035848429
-2.60875,2.632790042817414
-2.6075,2.630431018425965
-2.60625,2.630094014941473
-2.605,2.630768021910458
-2.60375,2.630768021910458
-2.6025,2.630431018425965
-2.60125,2.632790042817414
-2.6,2.631105025394951
-2.59875,2.630094014941473
-2.5975,2.630431018425965
-2.59625,2.631779032363936
-2.595,2.632116035848429
-2.59375,2.633127046301907
-2.5925,2.633464049786399
-2.59125,2.630768021910458
-2.59,2.630431018425965
-2.58875,2.630094014941473
-2.5875,2.630431018425965
-2.58625,2.630768021910458
-2.585,2.631442028879444
-2.58375,2.632453039332921
-2.5825,2.630431018425965
-2.58125,2.630094014941473
-2.58,2.631105025394951
-2.57875,2.632116035848429
-2.5775,2.631779032363936
-2.57625,2.632790042817414
-2.575,2.631779032363936
-2.57375,2.630094014941473
-2.5725,2.630431018425965
-2.57125,2.630768021910458
-2.57,2.630431018425965
-2.56875,2.631442028879444
-2.5675,2.633464049786399
-2.56625,2.630431018425965
-2.565,2.630431018425965
-2.56375,2.630431018425965
-2.5625,2.631779032363936
-2.56125,2.632116035848429
-2.56,2.632116035848429
-2.55875,2.632453039332921
-2.5575,2.630431018425965
-2.55625,2.630431018425965
-2.555,2.630431018425965
-2.55375,2.630768021910458
-2.5525,2.630768021910458
-2.55125,2.632453039332921
-2.55,2.620320913891183
-2.54875,2.612569833747852
-2.5475,2.612569833747852
-2.54625,2.613917847685823
-2.545,2.614591854654809
-2.54375,2.614591854654809
-2.5425,2.615602865108287
-2.54125,2.613243840716838
-2.54,2.612569833747852
-2.53875,2.612906837232345
-2.5375,2.612906837232345
-2.53625,2.612906837232345
-2.535,2.614591854654809
-2.53375,2.614591854654809
-2.5325,2.612906837232345
-2.53125,2.612569833747852
-2.53,2.613580844201331
-2.52875,2.614591854654809
-2.5275,2.614254851170316
-2.52625,2.615265861623794
-2.525,2.614254851170316
-2.52375,2.612906837232345
-2.5225,2.612569833747852
-2.52125,2.613243840716838
-2.52,2.613243840716838
-2.51875,2.613243840716838
-2.5175,2.615602865108287
-2.51625,2.612906837232345
-2.515,2.612569833747852
-2.51375,2.612569833747852
-2.5125,2.614254851170315
-2.51125,2.614928858139301
-2.51,2.615265861623794
-2.50875,2.615265861623794
-2.5075,2.612569833747852
-2.50625,2.612569833747852
-2.505,2.612906837232345
-2.50375,2.612906837232345
-2.5025,2.612569833747852
-2.50125,2.615265861623794
-2.5,2.613917847685823
-2.49875,2.612569833747852
-2.4975,2.61223283026336
-2.49625,2.61358084420133
-2.495,2.614928858139301
-2.49375,2.614591854654809
-2.4925,2.615939868592779
-2.49125,2.613243840716838
-2.49,2.612569833747852
-2.48875,2.612906837232345
-2.4875,2.612906837232345
-2.48625,2.612569833747852
-2.485,2.61358084420133
-2.48375,2.614928858139301
-2.4825,2.612569833747852
-2.48125,2.612569833747852
-2.48,2.613243840716838
-2.47875,2.614928858139301
-2.4775,2.614591854654809
-2.47625,2.615265861623794
-2.475,2.614254851170316
-2.47375,2.61223283026336
-2.4725,2.612569833747852
-2.47125,2.613243840716838
-2.47,2.613243840716838
-2.46875,2.61358084420133
-2.4675,2.615602865108286
-2.46625,2.613243840716838
-2.465,2.612569833747852
-2.46375,2.61223283026336
-2.4625,2.614254851170316
-2.46125,2.614591854654809
-2.46,2.615265861623794
-2.45875,2.615602865108287
-2.4575,2.612906837232345
-2.45625,2.612569833747852
-2.455,2.612906837232345
-2.45375,2.612906837232345
-2.4525,2.612569833747852
-2.45125,2.614591854654809
-2.45,2.607851784964956
-2.44875,2.60347073966655
-2.4475,2.60347073966655
-2.44625,2.605155757089013
-2.445,2.606166767542491
-2.44375,2.605492760573506
-2.4425,2.606840774511477
-2.44125,2.604481750120028
-2.44,2.60347073966655
-2.43875,2.603807743151042
-2.4375,2.604144746635535
-2.43625,2.603807743151042
-2.435,2.605155757089013
-2.43375,2.606840774511477
-2.4325,2.603807743151042
-2.43125,2.60347073966655
-2.43,2.605829764057999
-2.42875,2.607851784964955
-2.4275,2.607514781480462
-2.42625,2.608188788449447
-2.425,2.60717777799597
-2.42375,2.606166767542491
-2.4225,2.605492760573506
-2.42125,2.605829764057999
-2.42,2.606166767542491
-2.41875,2.606503771026984
-2.4175,2.608188788449447
-2.41625,2.606503771026984
-2.415,2.605492760573506
-2.41375,2.606166767542491
-2.4125,2.607851784964955
-2.41125,2.607851784964955
-2.41,2.607851784964955
-2.40875,2.607851784964955
-2.4075,2.605829764057999
-2.40625,2.606166767542491
-2.405,2.605829764057999
-2.40375,2.606166767542491
-2.4025,2.606166767542491
-2.40125,2.607514781480462
-2.4,2.607851784964955
-2.39875,2.605829764057999
-2.3975,2.605492760573506
-2.39625,2.606840774511477
-2.395,2.607851784964955
-2.39375,2.607514781480462
-2.3925,2.608862795418433
-2.39125,2.606503771026984
-2.39,2.605492760573506
-2.38875,2.606166767542491
-2.3875,2.606166767542491
-2.38625,2.606166767542491
-2.385,2.606840774511477
-2.38375,2.60717777799597
-2.3825,2.605829764057999
-2.38125,2.605829764057999
-2.38,2.606166767542491
-2.37875,2.607851784964955
-2.3775,2.607514781480462
-2.37625,2.608862795418433
-2.375,2.608188788449447
-2.37375,2.606166767542491
-2.3725,2.605492760573506
-2.37125,2.606166767542491
-2.37,2.606166767542491
-2.36875,2.60717777799597
-2.3675,2.60852579193394
-2.36625,2.606503771026984
-2.365,2.605492760573506
-2.36375,2.606166767542491
-2.3625,2.607514781480462
-2.36125,2.607851784964955
-2.36,2.60852579193394
-2.35875,2.608862795418433
-2.3575,2.605829764057999
-2.35625,2.605829764057999
-2.355,2.605492760573506
-2.35375,2.606166767542491
-2.3525,2.606166767542491
-2.35125,2.607851784964955
-2.35,2.613243840716838
-2.34875,2.614591854654809
-2.3475,2.614928858139301
-2.34625,2.615939868592779
-2.345,2.616276872077272
-2.34375,2.616276872077272
-2.3425,2.617624886015243
-2.34125,2.616276872077272
-2.34,2.614591854654809
-2.33875,2.614928858139301
-2.3375,2.615265861623794
-2.33625,2.614928858139301
-2.335,2.615939868592779
-2.33375,2.61728788253075
-2.3325,2.614928858139301
-2.33125,2.614591854654809
-2.33,2.615602865108287
-2.32875,2.616276872077272
-2.3275,2.616613875561765
-2.32625,2.617961889499735
-2.325,2.616613875561765
-2.32375,2.614928858139301
-2.3225,2.614591854654809
-2.32125,2.614928858139301
-2.32,2.615265861623794
-2.31875,2.615265861623794
-2.3175,2.61728788253075
-2.31625,2.615939868592779
-2.315,2.614928858139301
-2.31375,2.614591854654809
-2.3125,2.616613875561765
-2.31125,2.616613875561765
-2.31,2.61728788253075
-2.30875,2.617624886015243
-2.3075,2.614591854654809
-2.30625,2.614928858139301
-2.305,2.614928858139301
-2.30375,2.614928858139301
-2.3025,2.614928858139301
-2.30125,2.616950879046258
-2.3,2.616613875561765
-2.29875,2.614928858139301
-2.2975,2.614591854654809
-2.29625,2.615939868592779
-2.295,2.616613875561765
-2.29375,2.616613875561765
-2.2925,2.616950879046258
-2.29125,2.616276872077272
-2.29,2.614591854654809
-2.28875,2.614928858139301
-2.2875,2.614928858139301
-2.28625,2.615265861623794
-2.285,2.616613875561765
-2.28375,2.617624886015243
-2.2825,2.614591854654809
-2.28125,2.614928858139301
-2.28,2.614928858139301
-2.27875,2.616613875561765
-2.2775,2.616276872077272
-2.27625,2.616613875561765
-2.275,2.616276872077272
-2.27375,2.614591854654809
-2.2725,2.614928858139301
-2.27125,2.614928858139301
-2.27,2.614928858139301
-2.26875,2.615602865108287
-2.2675,2.61728788253075
-2.26625,2.615602865108287
-2.265,2.614591854654809
-2.26375,2.614591854654809
-2.2625,2.616276872077272
-2.26125,2.616276872077272
-2.26,2.61728788253075
-2.25875,2.616950879046258
-2.2575,2.614928858139301
-2.25625,2.614591854654809
-2.255,2.615265861623794
-2.25375,2.614928858139301
-2.2525,2.615265861623794
-2.25125,2.616950879046258
-2.25,2.610547812840896
-2.24875,2.606166767542491
-2.2475,2.605829764057999
-2.24625,2.606840774511477
-2.245,2.608188788449447
-2.24375,2.607851784964955
-2.2425,2.609199798902925
-2.24125,2.606840774511477
-2.24,2.606166767542491
-2.23875,2.605829764057999
-2.2375,2.606503771026984
-2.23625,2.606840774511477
-2.235,2.607851784964955
-2.23375,2.608862795418433
-2.2325,2.606166767542491
-2.23125,2.606503771026984
-2.23,2.607851784964955
-2.22875,2.609873805871911
-2.2275,2.609873805871911
-2.22625,2.610547812840896
-2.225,2.610210809356404
-2.22375,2.607514781480462
-2.2225,2.607851784964955
-2.22125,2.608188788449447
-2.22,2.608188788449447
-2.21875,2.60852579193394
-2.2175,2.609873805871911
-2.21625,2.608862795418433
-2.215,2.607514781480462
-2.21375,2.607851784964955
-2.2125,2.609199798902925
-2.21125,2.609873805871911
-2.21,2.610210809356404
-2.20875,2.610210809356404
-2.2075,2.608188788449447
-2.20625,2.607514781480462
-2.205,2.608188788449447
-2.20375,2.608188788449447
-2.2025,2.60852579193394
-2.20125,2.609873805871911
-2.2,2.610210809356404
-2.19875,2.608188788449447
-2.1975,2.607851784964955
-2.19625,2.609199798902925
-2.195,2.609536802387418
-2.19375,2.609536802387418
-2.1925,2.610547812840896
-2.19125,2.60852579193394
-2.19,2.607851784964955
-2.18875,2.607514781480462
-2.1875,2.60852579193394
-2.18625,2.608188788449447
-2.185,2.609199798902925
-2.18375,2.609873805871911
-2.1825,2.608188788449447
-2.18125,2.607851784964955
-2.18,2.608188788449447
-2.17875,2.609873805871911
-2.1775,2.609536802387418
-2.17625,2.610547812840896
-2.175,2.609199798902925
-2.17375,2.607851784964955
-2.1725,2.607851784964955
-2.17125,2.607851784964955
-2.17,2.60852579193394
-2.16875,2.608188788449447
-2.1675,2.609873805871911
-2.16625,2.608188788449447
-2.165,2.607851784964955
-2.16375,2.607514781480462
-2.1625,2.609536802387418
-2.16125,2.609873805871911
-2.16,2.609536802387418
-2.15875,2.611221819809882
-2.1575,2.607851784964955
-2.15625,2.607851784964955
-2.155,2.607851784964955
-2.15375,2.60852579193394
-2.1525,2.608188788449447
-2.15125,2.610210809356404
-2.15,2.632116035848429
-2.14875,2.639867115991761
-2.1475,2.639867115991761
-2.14625,2.640878126445239
-2.145,2.642226140383209
-2.14375,2.641889136898717
-2.1425,2.64357415432118
-2.14125,2.640878126445239
-2.14,2.640204119476254
-2.13875,2.639867115991761
-2.1375,2.640204119476254
-2.13625,2.640541122960746
-2.135,2.641215129929731
-2.13375,2.642900147352195
-2.1325,2.639867115991761
-2.13125,2.640204119476254
-2.13,2.640541122960746
-2.12875,2.641889136898717
-2.1275,2.641889136898717
-2.12625,2.642900147352195
-2.125,2.641889136898717
-2.12375,2.640204119476254
-2.1225,2.640204119476254
-2.12125,2.640541122960746
-2.12,2.640541122960746
-2.11875,2.640541122960746
-2.1175,2.642900147352195
-2.11625,2.641215129929731
-2.115,2.640204119476254
-2.11375,2.640204119476254
-2.1125,2.641552133414224
-2.11125,2.641889136898717
-2.11,2.641889136898717
-2.10875,2.642900147352195
-2.1075,2.640204119476254
-2.10625,2.639867115991761
-2.105,2.639867115991761
-2.10375,2.640878126445239
-2.1025,2.640541122960746
-2.10125,2.641215129929731
-2.1,2.641889136898717
-2.09875,2.640204119476254
-2.0975,2.640204119476254
-2.09625,2.640878126445239
-2.095,2.641889136898717
-2.09375,2.641889136898717
-2.0925,2.642900147352195
-2.09125,2.641552133414224
-2.09,2.640204119476254
-2.08875,2.640204119476254
-2.0875,2.640541122960746
-2.08625,2.640541122960746
-2.085,2.640878126445239
-2.08375,2.642563143867702
-2.0825,2.640204119476254
-2.08125,2.640204119476254
-2.08,2.640204119476254
-2.07875,2.641889136898717
-2.0775,2.641889136898717
-2.07625,2.642226140383209
-2.075,2.641889136898717
-2.07375,2.640204119476254
-2.0725,2.640204119476254
-2.07125,2.640204119476254
-2.07,2.640541122960746
-2.06875,2.640204119476254
-2.0675,2.641552133414224
-2.06625,2.640878126445239
-2.065,2.639867115991761
-2.06375,2.640204119476254
-2.0625,2.641552133414224
-2.06125,2.641889136898717
-2.06,2.642563143867702
-2.05875,2.642563143867702
-2.0575,2.640204119476254
-2.05625,2.640204119476254
-2.055,2.640204119476254
-2.05375,2.640541122960746
-2.0525,2.640541122960746
-2.05125,2.641552133414224
-2.05,2.638182098569297
-2.04875,2.63481206372437
-2.0475,2.635149067208863
-2.04625,2.635823074177849
-2.045,2.637171088115819
-2.04375,2.636497081146834
-2.0425,2.637845095084804
-2.04125,2.636160077662341
-2.04,2.635149067208863
-2.03875,2.63481206372437
-2.0375,2.635823074177849
-2.03625,2.635486070693356
-2.035,2.636497081146834
-2.03375,2.637171088115819
-2.0325,2.635486070693356
-2.03125,2.63481206372437
-2.03,2.633801053270892
-2.02875,2.63481206372437
-2.0275,2.63481206372437
-2.02625,2.635486070693356
-2.025,2.635486070693356
-2.02375,2.633127046301907
-2.0225,2.632790042817414
-2.02125,2.633127046301907
-2.02,2.633127046301907
-2.01875,2.633464049786399
-2.0175,2.635149067208863
-2.01625,2.633801053270892
-2.015,2.633127046301907
-2.01375,2.632790042817414
-2.0125,2.634475060239878
-2.01125,2.63481206372437
-2.01,2.63481206372437
-2.00875,2.635823074177849
-2.0075,2.633127046301907
-2.00625,2.632790042817414
-2.005,2.633127046301907
-2.00375,2.633127046301907
-2.0025,2.633464049786399
-2.00125,2.634138056755385
-2,2.635486070693356
-1.99875,2.633127046301907
-1.9975,2.632790042817414
-1.99625,2.633464049786399
-1.995,2.634475060239878
-1.99375,2.634475060239878
-1.9925,2.635149067208863
-1.99125,2.634138056755385
-1.99,2.633127046301907
-1.98875,2.633127046301907
-1.9875,2.633464049786399
-1.98625,2.633464049786399
-1.985,2.633801053270892
-1.98375,2.635149067208863
-1.9825,2.633127046301907
-1.98125,2.632790042817414
-1.98,2.633127046301907
-1.97875,2.635149067208863
-1.9775,2.63481206372437
-1.97625,2.635149067208863
-1.975,2.635149067208863
-1.97375,2.633127046301907
-1.9725,2.632790042817414
-1.97125,2.632790042817414
-1.97,2.633464049786399
-1.96875,2.633127046301907
-1.9675,2.635149067208863
-1.96625,2.633801053270892
-1.965,2.632790042817414
-1.96375,2.632790042817414
-1.9625,2.634475060239878
-1.96125,2.634475060239878
-1.96,2.63481206372437
-1.95875,2.636497081146834
-1.9575,2.633464049786399
-1.95625,2.632790042817414
-1.955,2.632790042817414
-1.95375,2.633464049786399
-1.9525,2.633464049786399
-1.95125,2.634475060239878
-1.95,2.63851910205379
-1.94875,2.637171088115819
-1.9475,2.637171088115819
-1.94625,2.638182098569297
-1.945,2.63851910205379
-1.94375,2.638856105538283
-1.9425,2.639193109022775
-1.94125,2.638856105538283
-1.94,2.637508091600312
-1.93875,2.636834084631326
-1.9375,2.637845095084804
-1.93625,2.637845095084804
-1.935,2.637845095084804
-1.93375,2.639193109022775
-1.9325,2.637508091600312
-1.93125,2.636834084631326
-1.93,2.637508091600312
-1.92875,2.639193109022775
-1.9275,2.63851910205379
-1.92625,2.639193109022775
-1.925,2.639530112507268
-1.92375,2.637171088115819
-1.9225,2.637171088115819
-1.92125,2.636834084631326
-1.92,2.637845095084804
-1.91875,2.637508091600312
-1.9175,2.639193109022775
-1.91625,2.638182098569297
-1.915,2.637171088115819
-1.91375,2.636834084631326
-1.9125,2.63851910205379
-1.91125,2.638856105538283
-1.91,2.638856105538283
-1.90875,2.639867115991761
-1.9075,2.637508091600312
-1.90625,2.637171088115819
-1.905,2.637171088115819
-1.90375,2.637845095084804
-1.9025,2.637508091600312
-1.90125,2.639193109022775
-1.9,2.638856105538283
-1.89875,2.637171088115819
-1.8975,2.636834084631326
-1.89625,2.638182098569297
-1.895,2.638856105538283
-1.89375,2.63851910205379
-1.8925,2.639867115991761
-1.89125,2.637845095084804
-1.89,2.637508091600312
-1.88875,2.637171088115819
-1.8875,2.637508091600312
-1.88625,2.637508091600312
-1.885,2.637845095084804
-1.88375,2.639193109022775
-1.8825,2.637845095084804
-1.88125,2.637171088115819
-1.88,2.637171088115819
-1.87875,2.639193109022775
-1.8775,2.638856105538283
-1.87625,2.639867115991761
-1.875,2.639193109022775
-1.87375,2.637171088115819
-1.8725,2.637171088115819
-1.87125,2.637171088115819
-1.87,2.637508091600312
-1.86875,2.637508091600312
-1.8675,2.638856105538283
-1.86625,2.63851910205379
-1.865,2.637171088115819
-1.86375,2.636834084631326
-1.8625,2.63851910205379
-1.86125,2.638856105538283
-1.86,2.638856105538283
-1.85875,2.640204119476254
-1.8575,2.637508091600312
-1.85625,2.637508091600312
-1.855,2.637171088115819
-1.85375,2.637508091600312
-1.8525,2.637845095084804
-1.85125,2.638856105538283
-1.85,2.635149067208863
-1.84875,2.632116035848429
-1.8475,2.631442028879444
-1.84625,2.632790042817414
-1.845,2.633464049786399
-1.84375,2.633464049786399
-1.8425,2.634475060239878
-1.84125,2.632790042817414
-1.84,2.631779032363936
-1.83875,2.631442028879444
-1.8375,2.632116035848429
-1.83625,2.632453039332921
-1.835,2.632116035848429
-1.83375,2.634138056755385
-1.8325,2.631779032363936
-1.83125,2.631779032363936
-1.83,2.630431018425965
-1.82875,2.631442028879444
-1.8275,2.632116035848429
-1.82625,2.632453039332921
-1.825,2.632790042817414
-1.82375,2.630094014941473
-1.8225,2.630094014941473
-1.82125,2.630094014941473
-1.82,2.630431018425965
-1.81875,2.630768021910458
-1.8175,2.633127046301907
-1.81625,2.631105025394951
-1.815,2.630094014941473
-1.81375,2.62975701145698
-1.8125,2.631442028879444
-1.81125,2.632116035848429
-1.81,2.631779032363936
-1.80875,2.633127046301907
-1.8075,2.630768021910458
-1.80625,2.62975701145698
-1.805,2.630094014941473
-1.80375,2.630431018425965
-1.8025,2.630431018425965
-1.80125,2.631442028879444
-1.8,2.632453039332921
-1.79875,2.62975701145698
-1.7975,2.630094014941473
-1.79625,2.630768021910458
-1.795,2.631442028879444
-1.79375,2.631779032363936
-1.7925,2.632790042817414
-1.79125,2.631779032363936
-1.79,2.630094014941473
-1.78875,2.630094014941473
-1.7875,2.630094014941473
-1.78625,2.630768021910458
-1.785,2.630768021910458
-1.78375,2.631442028879444
-1.7825,2.630431018425965
-1.78125,2.630094014941473
-1.78,2.630094014941473
-1.77875,2.632116035848429
-1.7775,2.631779032363936
-1.77625,2.631779032363936
-1.775,2.632790042817414
-1.77375,2.630094014941473
-1.7725,2.62975701145698
-1.77125,2.630431018425965
-1.77,2.630431018425965
-1.76875,2.630431018425965
-1.7675,2.632116035848429
-1.76625,2.631105025394951
-1.765,2.62975701145698
-1.76375,2.630094014941473
-1.7625,2.631105025394951
-1.76125,2.631779032363936
-1.76,2.632453039332921
-1.75875,2.632790042817414
-1.7575,2.630431018425965
-1.75625,2.630094014941473
-1.755,2.630094014941473
-1.75375,2.630431018425965
-1.7525,2.630768021910458
-1.75125,2.631442028879444
-1.75,2.620320913891184
-1.74875,2.612569833747852
-1.7475,2.61223283026336
-1.74625,2.612906837232345
-1.745,2.614591854654809
-1.74375,2.613917847685823
-1.7425,2.615939868592779
-1.74125,2.614254851170316
-1.74,2.612906837232345
-1.73875,2.61223283026336
-1.7375,2.612906837232345
-1.73625,2.612906837232345
-1.735,2.613243840716838
-1.73375,2.614928858139301
-1.7325,2.613243840716838
-1.73125,2.61223283026336
-1.73,2.612569833747852
-1.72875,2.614591854654809
-1.7275,2.614591854654809
-1.72625,2.614928858139301
-1.725,2.614928858139301
-1.72375,2.612569833747852
-1.7225,2.61223283026336
-1.72125,2.612569833747852
-1.72,2.613243840716838
-1.71875,2.612906837232345
-1.7175,2.614591854654809
-1.71625,2.614254851170316
-1.715,2.61223283026336
-1.71375,2.61223283026336
-1.7125,2.61358084420133
-1.71125,2.614254851170316
-1.71,2.614254851170316
-1.70875,2.615265861623794
-1.7075,2.613243840716838
-1.70625,2.61223283026336
-1.705,2.61223283026336
-1.70375,2.612906837232345
-1.7025,2.612569833747852
-1.70125,2.614254851170316
-1.7,2.614591854654809
-1.69875,2.612569833747852
-1.6975,2.61223283026336
-1.69625,2.613243840716838
-1.695,2.614254851170316
-1.69375,2.614254851170316
-1.6925,2.615602865108287
-1.69125,2.614254851170316
-1.69,2.61223283026336
-1.68875,2.612569833747852
-1.6875,2.612569833747852
-1.68625,2.612569833747852
-1.685,2.613243840716838
-1.68375,2.614254851170316
-1.6825,2.613243840716838
-1.68125,2.61223283026336
-1.68,2.61223283026336
-1.67875,2.613917847685823
-1.6775,2.614591854654809
-1.67625,2.614254851170316
-1.675,2.615265861623794
-1.67375,2.61223283026336
-1.6725,2.612569833747852
-1.67125,2.61223283026336
-1.67,2.612906837232345
-1.66875,2.613243840716838
-1.6675,2.614591854654809
-1.66625,2.614591854654809
